dataid,time,use,gen
624,2009/5/16 0:00,0.54096669,-0.0164
624,2009/5/16 1:00,0.79110003,-0.016883334
624,2009/5/16 2:00,0.62279999,-0.01675
624,2009/5/16 3:00,0.63186669,-0.016883334
624,2009/5/16 4:00,0.55758333,-0.016333334
624,2009/5/16 5:00,0.69480002,-0.016016666
624,2009/5/16 6:00,0.35791665,-0.015033334
624,2009/5/16 7:00,0.48678333,0.020166667
624,2009/5/16 8:00,0.68241668,0.17148334
624,2009/5/16 9:00,0.80908334,0.65348333
624,2009/5/16 10:00,0.52601665,0.96025002
624,2009/5/16 11:00,0.77495003,1.92035
624,2009/5/16 12:00,0.65130001,2.0524001
624,2009/5/16 13:00,0.37371665,2.8996501
624,2009/5/16 14:00,0.5758,1.61515
624,2009/5/16 15:00,1.0894333,1.2647834
624,2009/5/16 16:00,1.5054333,0.49573332
624,2009/5/16 17:00,1.4801333,0.56763333
624,2009/5/16 18:00,1.8995667,0.50201666
624,2009/5/16 19:00,1.2542167,0.072583333
624,2009/5/16 20:00,1.3686833,-0.017233333
624,2009/5/16 21:00,1.5110834,-0.018549999
624,2009/5/16 22:00,0.99458331,-0.0167
624,2009/5/16 23:00,0.61851668,-0.016183333
624,2009/6/16 0:00,0.88393331,-0.017349999
624,2009/6/16 1:00,0.53013331,-0.016183333
624,2009/6/16 2:00,0.55115002,-0.015916666
624,2009/6/16 3:00,0.58848333,-0.016116668
624,2009/6/16 4:00,0.73079997,-0.0164
624,2009/6/16 5:00,0.51686668,-0.01615
624,2009/6/16 6:00,0.58323336,-0.015733333
624,2009/6/16 7:00,6.7352667,-0.007533333
624,2009/6/16 8:00,6.0010333,0.27643332
624,2009/6/16 9:00,0.23176667,0.56948334
624,2009/6/16 10:00,0.32376668,1.2669333
624,2009/6/16 11:00,0.31153333,1.7374667
624,2009/6/16 12:00,0.31438333,2.5388501
624,2009/6/16 13:00,0.35705,2.5170667
624,2009/6/16 14:00,0.26211667,2.4128499
624,2009/6/16 15:00,1.2923,1.0345334
624,2009/6/16 16:00,0.95740002,2.1922166
624,2009/6/16 17:00,1.6321666,1.4820499
624,2009/6/16 18:00,1.4983166,0.19400001
624,2009/6/16 19:00,2.1450167,0.083516665
624,2009/6/16 20:00,1.4876333,-0.017899999
624,2009/6/16 21:00,0.94945002,-0.016583333
624,2009/6/16 22:00,1.0140333,-0.017266667
624,2009/6/16 23:00,0.57411665,-0.016583333
624,2009/7/16 0:00,0.88884997,-0.017650001
624,2009/7/16 1:00,0.57478333,-0.015866667
624,2009/7/16 2:00,0.52556664,-0.015783334
624,2009/7/16 3:00,0.79526669,-0.016633334
624,2009/7/16 4:00,0.57069999,-0.015883334
624,2009/7/16 5:00,0.22418334,-0.015
624,2009/7/16 6:00,0.57550001,-0.015266667
624,2009/7/16 7:00,1.0732334,0.038199998
624,2009/7/16 8:00,1.1908333,0.32096666
624,2009/7/16 9:00,0.73928332,0.77578336
624,2009/7/16 10:00,0.23693334,0.97531664
624,2009/7/16 11:00,0.34095001,1.8695
624,2009/7/16 12:00,0.33515,2.5546334
624,2009/7/16 13:00,0.28235,2.5945334
624,2009/7/16 14:00,0.24358334,2.6357834
624,2009/7/16 15:00,1.1497166,2.4686
624,2009/7/16 16:00,0.95778334,2.0377667
624,2009/7/16 17:00,1.8124833,1.3202
624,2009/7/16 18:00,2.2547166,0.30593333
624,2009/7/16 19:00,1.32575,0.050633334
624,2009/7/16 20:00,2.2463167,-0.018483333
624,2009/7/16 21:00,1.4881001,-0.018033333
624,2009/7/16 22:00,1.2816334,-0.017816667
624,2009/7/16 23:00,1.2796333,-0.018066667
1103,2009/1/16 0:00,0.28806666,-0.007016667
1103,2009/1/16 1:00,0.27591667,-0.007
1103,2009/1/16 2:00,0.27599999,-0.007
1103,2009/1/16 3:00,0.27598333,-0.007
1103,2009/1/16 4:00,0.79636669,-0.007733333
1103,2009/1/16 5:00,1.5932833,-0.00865
1103,2009/1/16 6:00,0.90939999,-0.007666667
1103,2009/1/16 7:00,0.75103331,0.035166666
1103,2009/1/16 8:00,0.25115001,0.29026666
1103,2009/1/16 9:00,0.25821668,0.71978331
1103,2009/1/16 10:00,0.26451668,1.31645
1103,2009/1/16 11:00,0.26751667,1.77895
1103,2009/1/16 12:00,0.27375001,2.3548
1103,2009/1/16 13:00,0.27285001,2.3957
1103,2009/1/16 14:00,0.27568334,2.7163167
1103,2009/1/16 15:00,1.5858166,2.3516834
1103,2009/1/16 16:00,1.8144166,2.1176834
1103,2009/1/16 17:00,1.3545667,0.79756665
1103,2009/1/16 18:00,1.2541833,0.25743333
1103,2009/1/16 19:00,2.6858499,0.023183333
1103,2009/1/16 20:00,3.2172501,-0.013266667
1103,2009/1/16 21:00,2.6277499,-0.009766666
1103,2009/1/16 22:00,2.8908999,-0.010116667
1103,2009/1/16 23:00,1.7869834,-0.00885
1103,2009/2/16 0:00,0.27406666,-0.007
1103,2009/2/16 1:00,0.28316668,-0.007
1103,2009/2/16 2:00,0.28503335,-0.007
1103,2009/2/16 3:00,0.28491667,-0.007
1103,2009/2/16 4:00,0.88178331,-0.00785
1103,2009/2/16 5:00,1.51595,-0.00865
1103,2009/2/16 6:00,0.94634998,-0.0077
1103,2009/2/16 7:00,0.7786833,0.021366667
1103,2009/2/16 8:00,0.2493,0.2253
1103,2009/2/16 9:00,0.25825,0.64293331
1103,2009/2/16 10:00,0.26376668,1.0572
1103,2009/2/16 11:00,0.27105001,2.0535834
1103,2009/2/16 12:00,0.27505001,2.4091001
1103,2009/2/16 13:00,0.27543333,2.49225
1103,2009/2/16 14:00,0.27086666,1.2336
1103,2009/2/16 15:00,0.28306666,2.0314333
1103,2009/2/16 16:00,1.0788833,1.51175
1103,2009/2/16 17:00,1.1334667,1.4936334
1103,2009/2/16 18:00,1.67935,0.60531664
1103,2009/2/16 19:00,3.5331166,0.030866666
1103,2009/2/16 20:00,3.2050834,-0.0134
1103,2009/2/16 21:00,2.3501999,-0.00915
1103,2009/2/16 22:00,2.5564001,-0.009733333
1103,2009/2/16 23:00,0.58088332,-0.007283333
1103,2009/3/16 0:00,0.93425,-0.0079
1103,2009/3/16 1:00,0.28133333,-0.007
1103,2009/3/16 2:00,0.28066668,-0.007
1103,2009/3/16 3:00,0.27888334,-0.007
1103,2009/3/16 4:00,0.28,-0.007
1103,2009/3/16 5:00,1.2879833,-0.008416667
1103,2009/3/16 6:00,0.28673333,-0.007
1103,2009/3/16 7:00,0.67465001,0.0396
1103,2009/3/16 8:00,0.73455,0.31888333
1103,2009/3/16 9:00,0.81616664,0.73566669
1103,2009/3/16 10:00,0.85691667,1.3184333
1103,2009/3/16 11:00,0.85224998,1.9307667
1103,2009/3/16 12:00,0.27430001,2.3576167
1103,2009/3/16 13:00,1.1549,2.3468833
1103,2009/3/16 14:00,1.9916167,1.7830833
1103,2009/3/16 15:00,1.65965,2.59975
1103,2009/3/16 16:00,2.3016,2.2053332
1103,2009/3/16 17:00,3.0136166,1.69475
1103,2009/3/16 18:00,1.4450834,0.34431666
1103,2009/3/16 19:00,1.3454833,0.0504
1103,2009/3/16 20:00,0.34331667,-0.009483334
1103,2009/3/16 21:00,0.33701667,-0.007
1103,2009/3/16 22:00,2.0063834,-0.009
1103,2009/3/16 23:00,3.43205,-0.011
1103,2009/4/16 0:00,0.67346668,-0.007433333
1103,2009/4/16 1:00,0.32433334,-0.007
1103,2009/4/16 2:00,0.32455,-0.007
1103,2009/4/16 3:00,0.33093333,-0.007
1103,2009/4/16 4:00,0.34713334,-0.007
1103,2009/4/16 5:00,1.8764666,-0.00915
1103,2009/4/16 6:00,0.35031667,-0.007
1103,2009/4/16 7:00,1.3400834,0.031883333
1103,2009/4/16 8:00,1.0754666,0.29696667
1103,2009/4/16 9:00,0.97329998,0.73733336
1103,2009/4/16 10:00,0.94213331,1.44665
1103,2009/4/16 11:00,1.1260834,1.8642
1103,2009/4/16 12:00,2.08515,1.9542
1103,2009/4/16 13:00,2.3477666,2.5708666
1103,2009/4/16 14:00,2.7804167,2.4260499
1103,2009/4/16 15:00,1.6417333,2.3659501
1103,2009/4/16 16:00,3.0689833,1.5353333
1103,2009/4/16 17:00,3.0276334,1.0149
1103,2009/4/16 18:00,2.2049999,0.31378335
1103,2009/4/16 19:00,1.1406667,0.096199997
1103,2009/4/16 20:00,1.5532666,-0.011116667
1103,2009/4/16 21:00,1.71375,-0.00855
1103,2009/4/16 22:00,2.1803,-0.009016667
1103,2009/4/16 23:00,2.0350499,-0.008766667
1103,2009/5/16 0:00,0.67291665,-0.0072
1103,2009/5/16 1:00,0.47815001,-0.007
1103,2009/5/16 2:00,0.43521667,-0.007
1103,2009/5/16 3:00,0.40076667,-0.007
1103,2009/5/16 4:00,0.39146668,-0.007
1103,2009/5/16 5:00,1.7871166,-0.009
1103,2009/5/16 6:00,1.0169834,-0.007966667
1103,2009/5/16 7:00,0.40740001,0.018166667
1103,2009/5/16 8:00,0.46201667,0.18641667
1103,2009/5/16 9:00,1.1412333,0.52219999
1103,2009/5/16 10:00,1.05165,0.93921667
1103,2009/5/16 11:00,1.3087667,1.8239501
1103,2009/5/16 12:00,2.1485167,2.0750833
1103,2009/5/16 13:00,1.4807833,2.60165
1103,2009/5/16 14:00,1.8987499,1.6289667
1103,2009/5/16 15:00,0.4064,1.0122499
1103,2009/5/16 16:00,1.9761833,0.45621666
1103,2009/5/16 17:00,1.9079167,0.55765003
1103,2009/5/16 18:00,2.42975,0.82306665
1103,2009/5/16 19:00,1.16445,0.11503334
1103,2009/5/16 20:00,1.5610334,-0.01135
1103,2009/5/16 21:00,1.3681667,-0.007983333
1103,2009/5/16 22:00,2.6982999,-0.009783333
1103,2009/5/16 23:00,1.0816166,-0.007883334
1103,2009/6/16 0:00,0.37553334,-0.007
1103,2009/6/16 1:00,0.37423334,-0.007
1103,2009/6/16 2:00,0.36256668,-0.007
1103,2009/6/16 3:00,0.36348334,-0.007
1103,2009/6/16 4:00,0.36129999,-0.007
1103,2009/6/16 5:00,1.58155,-0.0087
1103,2009/6/16 6:00,1.0493166,-0.007816667
1103,2009/6/16 7:00,0.30989999,0.007333333
1103,2009/6/16 8:00,0.26678333,0.24233334
1103,2009/6/16 9:00,0.26800001,0.58513331
1103,2009/6/16 10:00,0.27038333,1.32735
1103,2009/6/16 11:00,0.26545,1.60655
1103,2009/6/16 12:00,0.26888335,2.1331334
1103,2009/6/16 13:00,0.26768333,2.3765333
1103,2009/6/16 14:00,0.26989999,2.2573833
1103,2009/6/16 15:00,0.27963334,1.07145
1103,2009/6/16 16:00,0.51195002,1.9382167
1103,2009/6/16 17:00,3.4765999,1.6587833
1103,2009/6/16 18:00,2.8061333,0.33916667
1103,2009/6/16 19:00,1.8773,0.12143333
1103,2009/6/16 20:00,1.5827833,-0.009733333
1103,2009/6/16 21:00,1.352,-0.0081
1103,2009/6/16 22:00,2.6174166,-0.009816667
1103,2009/6/16 23:00,0.88875002,-0.007783333
1103,2009/7/16 0:00,0.93669999,-0.0079
1103,2009/7/16 1:00,0.27011666,-0.006983333
1103,2009/7/16 2:00,0.27016667,-0.007
1103,2009/7/16 3:00,0.27211666,-0.007
1103,2009/7/16 4:00,0.27161667,-0.007
1103,2009/7/16 5:00,1.5620667,-0.008733333
1103,2009/7/16 6:00,1.6781,-0.0087
1103,2009/7/16 7:00,0.32458332,0.040433332
1103,2009/7/16 8:00,0.28246668,0.34876665
1103,2009/7/16 9:00,0.26901665,0.76934999
1103,2009/7/16 10:00,0.27381667,1.03325
1103,2009/7/16 11:00,0.27356666,1.3227834
1103,2009/7/16 12:00,0.2836,2.2766333
1103,2009/7/16 13:00,0.43773332,2.1330833
1103,2009/7/16 14:00,0.29984999,2.5048001
1103,2009/7/16 15:00,0.26750001,1.8777666
1103,2009/7/16 16:00,1.1614,1.9395666
1103,2009/7/16 17:00,1.16195,1.5600667
1103,2009/7/16 18:00,1.1641999,0.94531667
1103,2009/7/16 19:00,2.68505,0.14613333
1103,2009/7/16 20:00,2.8199666,-0.01095
1103,2009/7/16 21:00,2.0646999,-0.008916667
1103,2009/7/16 22:00,2.4530833,-0.009466667
1103,2009/7/16 23:00,2.64995,-0.010066667
1169,2009/1/16 0:00,1.1897,-0.00525
1169,2009/1/16 1:00,1.1616334,-0.005516667
1169,2009/1/16 2:00,0.58311665,-0.0059
1169,2009/1/16 3:00,4.1623502,-0.004666667
1169,2009/1/16 4:00,3.87835,-0.0049
1169,2009/1/16 5:00,3.2876,-0.004516667
1169,2009/1/16 6:00,0.64826667,-0.005833333
1169,2009/1/16 7:00,0.64273334,0.029416667
1169,2009/1/16 8:00,1.1201,0.29368332
1169,2009/1/16 9:00,1.2222167,1.0728
1169,2009/1/16 10:00,1.2326334,1.7743167
1169,2009/1/16 11:00,2.0520501,1.9684167
1169,2009/1/16 12:00,1.87545,2.44245
1169,2009/1/16 13:00,1.7666,2.4221168
1169,2009/1/16 14:00,0.68566668,2.6175334
1169,2009/1/16 15:00,1.1749166,2.1690333
1169,2009/1/16 16:00,2.8261833,1.8425
1169,2009/1/16 17:00,2.3991666,0.65960002
1169,2009/1/16 18:00,2.10745,0.22576667
1169,2009/1/16 19:00,1.83795,0.020416666
1169,2009/1/16 20:00,1.92415,-0.004516667
1169,2009/1/16 21:00,1.77885,-0.0046
1169,2009/1/16 22:00,1.6314334,-0.00485
1169,2009/1/16 23:00,1.5275,-0.004883333
1169,2009/2/16 0:00,1.2403834,-0.005216667
1169,2009/2/16 1:00,0.70933336,-0.005733334
1169,2009/2/16 2:00,0.98629999,-0.005633333
1169,2009/2/16 3:00,1.0322666,-0.005566667
1169,2009/2/16 4:00,0.55435002,-0.006
1169,2009/2/16 5:00,1.4221833,-0.005183334
1169,2009/2/16 6:00,0.5402,-0.006
1169,2009/2/16 7:00,0.66388333,0.014183333
1169,2009/2/16 8:00,1.0192833,0.21568333
1169,2009/2/16 9:00,0.69303334,0.65306669
1169,2009/2/16 10:00,1.42735,1.11125
1169,2009/2/16 11:00,0.95643336,2.1659
1169,2009/2/16 12:00,1.8677833,2.4037499
1169,2009/2/16 13:00,1.8366834,2.4669001
1169,2009/2/16 14:00,0.5326333,1.3193333
1169,2009/2/16 15:00,0.48438334,2.1238167
1169,2009/2/16 16:00,1.6635333,1.4263166
1169,2009/2/16 17:00,2.8354833,1.1202333
1169,2009/2/16 18:00,1.6110166,0.33123332
1169,2009/2/16 19:00,1.9025,0.017133333
1169,2009/2/16 20:00,1.3465667,-0.005083333
1169,2009/2/16 21:00,1.4414166,-0.00505
1169,2009/2/16 22:00,1.5994834,-0.00485
1169,2009/2/16 23:00,0.77913332,-0.0057
1169,2009/3/16 0:00,1.2025666,-0.005283333
1169,2009/3/16 1:00,0.50826669,-0.006
1169,2009/3/16 2:00,0.68190002,-0.0058
1169,2009/3/16 3:00,0.76043332,-0.005816667
1169,2009/3/16 4:00,0.48648334,-0.006
1169,2009/3/16 5:00,0.97778332,-0.00555
1169,2009/3/16 6:00,0.49668333,-0.006
1169,2009/3/16 7:00,1.1150833,0.033716667
1169,2009/3/16 8:00,0.65253335,0.32501668
1169,2009/3/16 9:00,1.2215166,1.0609666
1169,2009/3/16 10:00,1.1167166,1.7472167
1169,2009/3/16 11:00,0.75871664,2.1491666
1169,2009/3/16 12:00,1.5338167,2.6415834
1169,2009/3/16 13:00,2.4811001,2.2601833
1169,2009/3/16 14:00,0.6225,2.0741668
1169,2009/3/16 15:00,0.48338333,2.4468501
1169,2009/3/16 16:00,2.3411667,1.8786167
1169,2009/3/16 17:00,0.98581666,1.2805166
1169,2009/3/16 18:00,0.47595,0.26765001
1169,2009/3/16 19:00,0.94883335,0.028266666
1169,2009/3/16 20:00,2.7139499,-0.003783333
1169,2009/3/16 21:00,1.1961167,-0.004916667
1169,2009/3/16 22:00,1.5251167,-0.005
1169,2009/3/16 23:00,1.3412666,-0.004983333
1169,2009/4/16 0:00,1.0445666,-0.00545
1169,2009/4/16 1:00,1.0595167,-0.005633333
1169,2009/4/16 2:00,3.5610499,-0.005083333
1169,2009/4/16 3:00,4.2968502,-0.004716667
1169,2009/4/16 4:00,3.8247499,-0.005
1169,2009/4/16 5:00,2.0841501,-0.00555
1169,2009/4/16 6:00,1.26105,-0.0054
1169,2009/4/16 7:00,0.70808333,0.0266
1169,2009/4/16 8:00,1.1373333,0.2933
1169,2009/4/16 9:00,0.48896667,1.0005667
1169,2009/4/16 10:00,0.46066666,1.7445166
1169,2009/4/16 11:00,0.46888334,2.09725
1169,2009/4/16 12:00,0.90078336,2.1450667
1169,2009/4/16 13:00,2.6800499,2.6406167
1169,2009/4/16 14:00,1.4346334,2.3988166
1169,2009/4/16 15:00,0.88506669,2.12695
1169,2009/4/16 16:00,2.0966833,1.4234
1169,2009/4/16 17:00,3.9908333,0.77263331
1169,2009/4/16 18:00,2.1723332,0.25708333
1169,2009/4/16 19:00,4.0216165,0.090533331
1169,2009/4/16 20:00,2.05355,-0.004816667
1169,2009/4/16 21:00,2.1099,-0.004316667
1169,2009/4/16 22:00,0.71350002,-0.005916667
1169,2009/4/16 23:00,2.0706666,-0.004316667
1169,2009/5/16 0:00,0.50033331,-0.006
1169,2009/5/16 1:00,0.50406665,-0.006
1169,2009/5/16 2:00,1.2149167,-0.00505
1169,2009/5/16 3:00,0.58794999,-0.005833333
1169,2009/5/16 4:00,0.4567,-0.006
1169,2009/5/16 5:00,0.44033334,-0.006
1169,2009/5/16 6:00,0.89029998,-0.00565
1169,2009/5/16 7:00,0.52628332,0.01075
1169,2009/5/16 8:00,1.0981333,0.20176667
1169,2009/5/16 9:00,0.6655333,0.47536665
1169,2009/5/16 10:00,1.0908667,0.93828332
1169,2009/5/16 11:00,0.47776666,1.9439334
1169,2009/5/16 12:00,0.87463331,2.1382334
1169,2009/5/16 13:00,2.9916666,2.6214333
1169,2009/5/16 14:00,1.6079,1.5726
1169,2009/5/16 15:00,1.5019333,0.86906666
1169,2009/5/16 16:00,2.42225,0.40253332
1169,2009/5/16 17:00,1.3849666,0.48108333
1169,2009/5/16 18:00,1.68945,0.46846667
1169,2009/5/16 19:00,1.4473833,0.050483335
1169,2009/5/16 20:00,1.4132,-0.005016667
1169,2009/5/16 21:00,1.4505334,-0.005
1169,2009/5/16 22:00,1.2761166,-0.005366667
1169,2009/5/16 23:00,0.56999999,-0.005866667
1169,2009/6/16 0:00,1.4588833,-0.004983333
1169,2009/6/16 1:00,0.52298331,-0.006
1169,2009/6/16 2:00,0.87744999,-0.005683333
1169,2009/6/16 3:00,0.88378334,-0.005583333
1169,2009/6/16 4:00,0.48696667,-0.006
1169,2009/6/16 5:00,0.47825,-0.006
1169,2009/6/16 6:00,0.93213332,-0.005716667
1169,2009/6/16 7:00,0.64626664,0.00155
1169,2009/6/16 8:00,1.01605,0.20903334
1169,2009/6/16 9:00,1.1578333,0.62491667
1169,2009/6/16 10:00,0.50494999,1.4796166
1169,2009/6/16 11:00,0.82958335,1.7370334
1169,2009/6/16 12:00,1.8250667,2.2365832
1169,2009/6/16 13:00,1.2948999,2.4540167
1169,2009/6/16 14:00,1.4212166,2.2143667
1169,2009/6/16 15:00,2.1680334,1.0084
1169,2009/6/16 16:00,1.7918833,1.6885166
1169,2009/6/16 17:00,1.8787667,1.18165
1169,2009/6/16 18:00,2.2043333,0.19315
1169,2009/6/16 19:00,1.3440334,0.081216663
1169,2009/6/16 20:00,2.7604001,-0.00405
1169,2009/6/16 21:00,1.3665,-0.005166667
1169,2009/6/16 22:00,1.3566667,-0.00535
1169,2009/6/16 23:00,1.0605333,-0.005183334
1169,2009/7/16 0:00,0.99515003,-0.005516667
1169,2009/7/16 1:00,0.51295,-0.006
1169,2009/7/16 2:00,1.8591,-0.005233333
1169,2009/7/16 3:00,3.74405,-0.005
1169,2009/7/16 4:00,4.2741833,-0.0047
1169,2009/7/16 5:00,2.6797333,-0.005
1169,2009/7/16 6:00,1.0218333,-0.005266667
1169,2009/7/16 7:00,0.91750002,0.0317
1169,2009/7/16 8:00,1.04115,0.31056666
1169,2009/7/16 9:00,1.4830333,0.92615002
1169,2009/7/16 10:00,0.69800001,1.1953501
1169,2009/7/16 11:00,0.51133335,1.5775501
1169,2009/7/16 12:00,0.49755001,2.4744666
1169,2009/7/16 13:00,0.48776665,2.2111833
1169,2009/7/16 14:00,0.4691,2.3260334
1169,2009/7/16 15:00,0.46430001,1.7040833
1169,2009/7/16 16:00,1.47245,1.59755
1169,2009/7/16 17:00,2.7901666,1.0539833
1169,2009/7/16 18:00,2.6898999,0.45449999
1169,2009/7/16 19:00,2.8531168,0.046566665
1169,2009/7/16 20:00,2.4678833,-0.003533333
1169,2009/7/16 21:00,2.4867001,-0.00275
1169,2009/7/16 22:00,2.5489833,-0.003083333
1169,2009/7/16 23:00,1.3387834,-0.005116667
